Date,Account Creations,Active Users,Active Users Acct Creation On Or After Regwall,Active Users Acct Creation On Regwall,Active Users Purchase On Or After Paywall,Active Users Purchase On Or After Regwall,Basic Subscriber Active Users,Basic Subscriber DAU Per MAU,Basic Subscriber Minutes,Basic Subscriber Page Views,Basic Subscriber Total Users,DAU Per MAU,Digital Subscriber Active Users,Digital Subscriber DAU Per MAU,Digital Subscriber Minutes,Digital Subscriber Page Views,Digital Subscriber Total Users,Event Click Active Users,Event Clicks,Event Registration Click Active Users,Event Registration Clicks,Minutes,New Subscription Finishes,New Subscription Starts,Newsletter Signup Active Users,Newsletter Signups,Newsletter Unsubscribes,Non Registrant Active Users,Non Registrant DAU Per MAU,Non Registrant Minutes,Non Registrant Page Views,Non Registrant Total Users,Page Views,Paywall Active Users,Paywall Conversion Rate,Paywall Views,Print Subscriber Active Users,Print Subscriber DAU Per MAU,Print Subscriber Minutes,Print Subscriber Page Views,Print Subscriber Total Users,Purchase Active Users,Purchases,Registrant Active Users,Registrant DAU Per MAU,Registrant Minutes,Registrant Page Views,Registrant Total Users,Regwall Account Creations,Regwall Active Users,Regwall Conversion Rate,Regwall Purchases,Regwall Views,Site License Active Users,Site License By Domain Active Users,Site License By Domain DAU Per MAU,Site License By Domain Minutes,Site License By Domain Page Views,Site License By Domain Total Users,Site License By IP Active Users,Site License By IP DAU Per MAU,Site License By IP Minutes,Site License By IP Page Views,Site License By IP Total Users,Site License DAU Per MAU,Site License Minutes,Site License Page Views,Site License Total Users,Subscriber Active Users,Subscriber DAU Per MAU,Subscriber Minutes,Subscriber Page Views,Subscriber Total Users,Subscription Renewal Finishes,Subscription Renewal Starts,Total Users
2025-09-28,336,16545,210,207,5,6,33,0.039663462,6899,102,33,0.016900191,270,0.042647291,41594,867,297,5,6,0,0,13666,13,1112,52,74,6,13699,0.016860059,268609,18036,13995,27458,167,0.02994012,266,113,0.037654115,12667,273,124,14,14,831,0.024031232,107010,2278,908,327.0,8850,0.02368065,0.0,10208,2444,1332,0.030292004,213139,3099,1437,1126,0.007683122,169117,2721,1262,0.01324733,382256,5820,2685,416,0.041037782,61160,1242,454,2,15,17203
2025-09-27,282,17022,177,176,0,5,43,0.051312649,6511,92,45,0.01705167,312,0.048803379,57152,819,335,3,3,1,1,15050,10,1557,8,17,1,14329,0.017314422,317762,18942,14644,27794,209,0.0,326,147,0.048307591,26373,310,153,10,10,834,0.023768132,125162,2388,917,278.0,9640,0.018399168,0.0,11204,2343,1434,0.032226892,231683,3186,1541,923,0.006151037,137239,1990,1066,0.012433732,368922,5176,2593,502,0.049052179,90036,1221,533,1,20,17612
2025-09-26,506,42040,317,312,3,9,127,0.150652432,22669,311,132,0.041404564,991,0.153786468,206257,2566,1026,12,14,10,14,51394,21,1166,31,62,14,29677,0.035224173,510395,36610,30238,70263,575,0.005217391,883,431,0.140253824,69760,964,446,20,20,1929,0.054410064,257226,4721,2060,491.0,16588,0.019270517,0.0,19070,11676,5362,0.119113204,1039715,11763,5571,6575,0.042503539,976404,12919,6958,0.060278782,2016119,24682,12259,1548,0.150058162,298686,3841,1603,0,7,43393
2025-09-25,601,47417,379,378,7,6,128,0.151300236,25334,320,128,0.046477185,1063,0.164423821,201108,2700,1093,13,17,22,23,59152,29,1680,99,150,27,32787,0.038866267,532350,41740,33256,82023,650,0.010769231,1005,446,0.14433657,72101,1174,460,34,34,2035,0.057477757,254534,5347,2159,588.0,18504,0.020520873,0.0,21669,14109,5748,0.127824231,1127271,13271,5938,8578,0.054861631,1334092,16834,8983,0.07246161,2461363,30105,14722,1636,0.158037094,298543,4194,1680,6,17,48581
2025-09-24,508,52085,334,332,1,2,171,0.200704225,27715,411,177,0.050944555,1244,0.192510059,224714,3204,1289,19,21,10,11,65457,15,1617,34,56,18,35764,0.042308589,797469,44097,36292,87542,764,0.001308901,1157,528,0.170267656,94829,1539,545,21,21,2178,0.061085402,249139,5254,2301,494.0,18688,0.017769738,0.0,21725,15651,6437,0.14220072,1154638,14407,6601,9434,0.060546161,1377732,18002,9841,0.080221633,2532370,32409,16237,1943,0.187222972,347258,5154,2011,8,1,53277
2025-09-23,534,49632,351,346,5,10,157,0.183625731,40009,418,161,0.048466478,1166,0.180188533,235079,3054,1208,14,14,9,10,67995,17,1754,32,43,11,33243,0.039248722,596697,41780,33735,85667,657,0.00761035,984,517,0.165598975,106163,1328,533,20,21,2080,0.058098936,391319,5320,2205,520.0,19059,0.018580276,0.0,21780,15411,6101,0.134155727,1251646,14225,6303,9519,0.061235124,1457390,18898,9914,0.079220085,2709036,33123,15983,1839,0.176301409,381251,4800,1901,6,2,50810
2025-09-22,650,58118,406,405,14,14,187,0.219483568,50775,466,190,0.058310541,1461,0.227216174,356758,4258,1498,17,18,10,13,87382,46,2306,74,136,16,40106,0.048331604,660657,50047,40726,102527,914,0.015317287,1446,642,0.206896552,151936,1849,656,51,52,2688,0.076091264,354002,6640,2822,637.0,24809,0.016568723,0.0,28698,17561,7337,0.16285264,1777237,17101,7522,10456,0.070377126,1889064,21557,10794,0.093501086,3666301,38658,18034,2289,0.22115942,559469,6573,2343,9,6,59219
2025-09-21,409,18385,270,269,2,3,37,0.044100119,7825,149,38,0.018945249,293,0.046419518,76188,939,319,5,8,4,4,16000,7,864,8,22,5,15522,0.019199703,304130,19893,15903,30557,188,0.010638298,323,151,0.049201694,23415,380,166,8,8,856,0.024556069,130526,2909,933,405.0,11447,0.023554043,0.0,13270,2539,1375,0.031044682,252560,3397,1500,1172,0.008276485,164944,2802,1327,0.014047803,417504,6199,2819,480,0.047193,107428,1468,522,2,21,19181
2025-09-20,284,18571,195,192,3,5,39,0.045936396,11640,143,44,0.018705907,346,0.05432564,65915,965,379,6,6,1,1,16341,14,717,6,7,4,15886,0.019214487,315766,19864,16182,29819,222,0.013513514,334,176,0.056921087,32971,468,186,13,14,826,0.023318841,130362,2410,884,272.0,11321,0.017444981,0.0,12831,2448,1553,0.034462098,268891,3651,1668,915,0.006312304,154538,2272,1048,0.013230931,423429,5923,2696,560,0.054548997,110526,1576,608,1,23,19246
2025-09-19,507,46461,322,320,7,8,146,0.168786127,22831,351,151,0.045713043,1259,0.196411856,259108,3475,1296,12,18,6,7,54314,21,1516,20,35,13,32385,0.038297389,489546,39601,32870,78169,583,0.012006861,842,611,0.194834184,110381,1679,623,24,24,1946,0.05398208,215438,4725,2055,499.0,18339,0.017501902,0.0,21061,13114,5585,0.122089846,1040836,12685,5791,7554,0.05043094,1119214,15160,7920,0.068771304,2160050,27845,13666,2014,0.194195352,392320,5505,2068,5,22,47654
2025-09-18,566,47901,379,378,8,10,123,0.143023256,25386,303,132,0.046669895,1096,0.172164625,259373,3178,1131,13,14,9,9,60886,29,1484,48,88,15,33567,0.039295498,657554,42822,34207,82603,508,0.015748031,776,465,0.150048403,86765,1267,479,29,29,2088,0.057603178,258160,5355,2252,559.0,20397,0.018524855,0.0,23266,13661,5391,0.11773313,1056130,12367,5645,8531,0.05703989,1308721,16745,8993,0.071800613,2364851,29112,14367,1683,0.163255408,371524,4748,1741,7,21,49352
2025-09-17,675,57484,447,447,11,8,181,0.209006928,41963,526,188,0.05527515,1428,0.222603274,382055,4131,1461,22,27,33,35,84880,31,1957,37,83,13,38434,0.044576044,657885,48032,39038,100325,890,0.012359551,1348,602,0.192332268,124280,1604,629,28,29,2732,0.074017881,424686,7069,2900,672.0,25190,0.017638703,0.0,29063,17644,7189,0.155360577,1667525,16683,7412,10671,0.071069404,1792776,21497,11110,0.092457803,3460301,38180,18334,2209,0.21256736,548298,6261,2276,6,7,59052
2025-09-16,798,68198,554,552,13,9,210,0.243055556,56446,533,213,0.066291135,1426,0.222569065,395929,4269,1465,33,36,44,52,105572,39,1951,83,129,21,47370,0.055437939,827144,57875,47883,116845,1221,0.010647011,1851,642,0.204915417,165469,1849,656,43,44,3659,0.099391536,524464,8844,3818,783.0,31911,0.017349367,0.0,36315,20094,8489,0.182523813,2146982,19347,8709,11742,0.07958304,2211810,23272,12180,0.106226971,4358792,42619,20790,2277,0.218879169,617844,6651,2333,8,3,69544
2025-09-15,762,57430,511,510,12,15,185,0.215366705,50415,463,191,0.057886551,1325,0.210017435,362282,3938,1356,23,25,19,19,87395,23,1513,89,108,24,39401,0.04769837,705309,49653,39907,102862,833,0.014405762,1314,573,0.185617104,141533,1687,584,30,30,2869,0.080933172,418054,7477,2992,753.0,25306,0.02040083,0.0,29104,16497,6789,0.150348799,1716167,17401,6990,9868,0.070758133,1848508,21540,10206,0.091359679,3564675,38941,17028,2082,0.202884428,554230,6088,2130,8,14,58717
2025-09-14,469,22682,301,300,5,3,40,0.047169811,6601,110,42,0.023413629,277,0.04456959,43428,777,301,5,7,3,3,18437,9,1311,99,118,7,19554,0.024141247,390232,24457,19891,35885,211,0.023696682,354,124,0.040642412,27159,340,135,9,9,1156,0.033591957,174789,3427,1227,465.0,13702,0.02207716,0.0,15490,2956,1697,0.038172575,271136,3926,1829,1270,0.009571181,192262,2751,1429,0.017093819,463398,6677,3247,440,0.043422481,77188,1227,477,2,20,23454
2025-09-13,341,23016,224,224,2,0,44,0.051222352,13959,126,49,0.023611748,356,0.056950888,78201,909,384,8,8,4,5,20875,4,1715,8,21,3,19891,0.024488253,410112,24708,20233,35536,230,0.008695652,339,180,0.058290155,32856,445,196,4,4,1039,0.030061048,137767,2773,1101,341.0,14085,0.015678589,0.0,15898,2849,1838,0.040951829,384472,4128,1966,1024,0.007589683,194080,2366,1141,0.016227978,578552,6494,3094,579,0.056703555,125016,1480,628,1,21,23705
2025-09-12,411,48442,270,270,6,7,176,0.200684151,40657,383,182,0.048817258,1323,0.209567559,339423,3501,1355,27,28,8,12,76795,14,1311,13,21,6,33543,0.040544657,666271,41655,34165,82747,683,0.008784773,1037,619,0.198397436,151248,1622,635,19,19,2330,0.066097416,343460,5358,2484,405.0,20558,0.013095354,0.0,23511,14223,6746,0.148266995,1642616,14857,6985,7489,0.053831999,1423389,14934,7957,0.078866382,3066005,29791,14908,2118,0.205113306,531328,5506,2172,5,30,49891
2025-09-11,523,57167,345,344,4,5,175,0.198187995,43644,481,180,0.057812126,1321,0.209849087,323610,3439,1369,17,21,10,11,82774,17,986,40,70,20,39612,0.048189019,624789,48403,40319,95022,775,0.00516129,1203,590,0.189588689,125407,1503,615,20,20,2619,0.074689862,381166,6209,2768,511.0,24635,0.014038657,0.0,27878,16772,7047,0.156325562,1698898,15608,7344,9859,0.07145601,1767439,18792,10424,0.093882417,3466337,34400,17630,2084,0.202016285,492661,5423,2162,3,22,58886
2025-09-10,673,75091,432,431,10,14,255,0.290763968,56452,703,258,0.076830991,1852,0.294998407,454505,4880,1889,11,11,16,20,122500,38,1194,52,86,23,50409,0.062173233,922944,62797,51084,128841,960,0.010416667,1502,850,0.272960822,188361,2186,864,43,43,3889,0.111432665,589917,8513,4034,654.0,35810,0.012078173,0.0,40602,25019,10460,0.233664693,2478074,22312,10669,14843,0.109548903,2657936,26034,15293,0.142429366,5136010,48346,25670,2954,0.286712608,699318,7769,3008,6,2,76589
2025-09-09,667,56425,424,424,11,10,180,0.210035006,41971,601,185,0.059309643,1346,0.220042504,329045,3725,1382,12,13,18,21,72612,20,799,36,68,8,39888,0.05023589,604845,48972,40378,96251,575,0.019130435,892,625,0.205187131,130972,1813,634,22,23,2524,0.074876146,362315,6379,2668,662.0,20014,0.021379589,0.0,22588,15857,6620,0.152640074,1400966,14914,6834,9466,0.073640727,1485451,19170,9876,0.094640406,2886417,34084,16474,2150,0.21373894,501988,6139,2200,3,5,57882
2025-09-08,601,48674,391,385,5,9,174,0.206650831,45567,576,177,0.052816389,1223,0.202516973,260930,3553,1243,12,13,15,17,67635,23,1306,114,166,16,32663,0.042364627,628879,43302,33127,87063,498,0.010040161,824,546,0.182547643,98893,1506,560,28,28,2364,0.071891251,366655,5989,2511,589.0,15759,0.025147929,0.0,18398,14904,6019,0.141477059,1272871,13383,6215,9261,0.076327133,1382909,18215,9629,0.093170963,2655780,31598,15470,1943,0.196341956,405390,5635,1980,6,12,49884
2025-09-07,453,18559,300,298,5,5,29,0.035024155,9033,84,31,0.020673323,253,0.04255677,51052,771,274,1,1,2,2,16951,12,490,157,201,17,15654,0.020777476,354702,20661,16012,31053,156,0.032051282,291,143,0.048523923,25026,437,158,11,11,1048,0.032694827,156226,3295,1151,441.0,8898,0.033917467,0.0,10328,2618,1463,0.035136174,244752,3222,1580,1176,0.010207624,173903,2489,1331,0.017083086,418655,5711,2889,424,0.043505028,85111,1292,462,0,15,19328
2025-09-06,297,20693,200,199,1,3,41,0.048751486,10586,117,45,0.022778233,336,0.056009335,65959,836,360,3,3,4,4,17331,5,407,7,22,2,17762,0.023273945,358671,22346,18077,31475,119,0.008403361,187,145,0.048805116,27936,380,156,6,6,841,0.02606055,124258,2205,930,295.0,12062,0.016568636,0.0,13558,2538,1597,0.038115468,298172,3603,1720,956,0.008134163,151912,1928,1067,0.016317241,450084,5531,2772,522,0.05307575,104481,1333,561,1,17,21349
2025-09-05,605,48244,383,382,10,7,156,0.183529412,33490,462,158,0.052330545,1172,0.193847172,244626,3105,1214,7,9,9,9,64961,20,869,20,35,19,34520,0.044514423,604449,43994,35040,83754,402,0.024875622,633,525,0.175292154,116012,1429,545,23,23,2180,0.066534412,313793,5674,2318,596.0,22213,0.01729432,0.0,25433,13269,6161,0.145629462,1342971,13758,6381,7330,0.060789013,1240308,14875,7760,0.083518489,2583279,28633,13927,1853,0.187152813,394128,4996,1917,3,11,49619
2025-09-04,571,57172,356,355,4,4,141,0.165492958,24779,367,146,0.062358071,1242,0.2055951,226433,3030,1282,11,16,11,12,67857,15,815,41,69,22,40760,0.052856398,813366,56531,41325,98718,367,0.010899183,616,506,0.167994688,102983,1407,528,20,20,2281,0.069823681,331549,5529,2403,556.0,23414,0.015076441,0.0,31717,15778,6222,0.147885818,1169697,13503,6390,9861,0.082290206,1399516,17648,10337,0.099771092,2569213,31151,16416,1889,0.190538632,354195,4804,1956,6,20,58566
2025-09-03,530,45291,353,352,5,11,156,0.183529412,26204,499,157,0.050015847,1138,0.18881699,218273,3044,1161,4,5,8,12,58012,23,1120,70,160,40,30110,0.039482829,556429,38606,30534,78995,326,0.015337423,534,530,0.176138252,85703,1496,547,31,31,2055,0.063380933,288624,5262,2194,518.0,12973,0.027004284,0.0,15133,14274,5587,0.133271313,1036665,12393,5763,8907,0.075665803,1265557,17126,9322,0.091562803,2302222,29519,14848,1823,0.184197231,330180,5039,1864,9,3,46657
2025-09-02,526,46831,344,343,6,7,109,0.12960761,22710,375,115,0.051843947,1048,0.173768861,189520,2901,1077,10,10,17,18,54261,14,783,89,147,18,32468,0.042494768,648753,40660,32967,79155,220,0.027272727,363,450,0.148957299,67757,1278,466,15,16,1905,0.059233233,253196,4924,2038,514.0,11888,0.029034436,0.0,13796,13531,5142,0.122964345,936588,11698,5329,8629,0.074706076,1135734,16746,8936,0.088177985,2072322,28444,14007,1607,0.16278363,279987,4554,1658,2,11,47898
2025-09-01,430,17905,279,279,1,1,25,0.02994012,2600,62,25,0.020171943,268,0.0449589,32955,724,293,2,2,3,4,17964,5,406,46,70,5,14785,0.019672781,408848,19861,15163,30865,91,0.010989011,137,151,0.050637156,20684,433,159,8,8,979,0.031065558,131711,3153,1062,428.0,6289,0.044590059,0.0,7597,2803,1403,0.034095604,277519,3531,1553,1431,0.013057046,202862,3014,1536,0.019103245,480381,6545,3058,444,0.045487143,56239,1219,477,3,18,18639
2025-08-31,327,16725,214,214,0,1,29,0.034441805,8226,73,32,0.018751871,219,0.036658855,32650,591,241,4,4,0,0,13373,5,426,96,129,5,14458,0.019138414,324469,18928,14752,26996,215,0.0,316,114,0.038190955,12704,247,129,7,7,898,0.028539647,116516,2374,955,321.0,9077,0.023449485,0.0,10465,2032,1243,0.030233746,194571,2804,1348,804,0.007383124,112483,1939,900,0.013919429,307054,4743,2233,361,0.036908292,53580,911,401,2,24,17254
2025-08-30,243,15531,157,157,0,2,42,0.048780488,13457,114,46,0.01701908,309,0.05089771,60083,835,323,1,3,0,0,14155,6,520,14,36,8,13123,0.016933056,314820,17409,13400,25280,187,0.0,350,143,0.046885246,20545,309,154,7,7,748,0.02349689,102708,2003,802,238.0,7960,0.019361204,0.0,9347,2120,1374,0.032882613,233549,2980,1496,752,0.006695216,102004,1592,851,0.014117146,335553,4572,2341,494,0.049424712,94085,1258,523,2,11,16048
2025-08-29,405,40805,254,253,7,5,132,0.151202749,28491,476,138,0.043836938,1084,0.176317502,218647,2672,1119,8,15,3,5,52931,27,1152,60,84,26,28040,0.035538386,577856,35955,28484,68437,635,0.011023622,985,453,0.14712569,74578,1068,466,31,31,1856,0.057559312,206036,4385,1988,393.0,16132,0.015658714,0.0,18747,11847,5789,0.136510482,1083671,11602,5984,6259,0.05403842,985782,11935,6602,0.076941062,2069453,23537,12373,1669,0.16534575,321716,4216,1723,5,7,41918
2025-08-28,444,42951,291,289,11,2,150,0.170261067,26850,416,155,0.046531506,1156,0.18818167,219862,2849,1187,14,16,10,11,53304,59,1203,46,96,24,28816,0.0368774,467910,35846,29316,71016,590,0.018644068,923,543,0.175330965,104056,1377,561,64,64,1857,0.057606403,202878,4547,1991,426.0,14661,0.019759625,0.0,17017,13132,5666,0.134459764,1028620,11675,5893,7546,0.065572916,1146426,13804,7960,0.085864299,2175046,25479,13760,1848,0.182735093,350768,4642,1902,6,3,44381
2025-08-27,572,42756,359,355,6,8,133,0.150964813,27685,528,141,0.046612077,1145,0.185635538,215215,2878,1177,14,19,16,22,55881,22,867,26,50,13,28550,0.036579678,548942,36863,29068,74205,631,0.009508716,959,547,0.176337847,115599,1416,562,29,29,2049,0.063377668,324172,5168,2193,562.0,16007,0.021967935,0.0,18611,12910,5479,0.129640584,986906,11873,5698,7734,0.067742868,1130898,14987,8087,0.084653517,2117804,26860,13489,1825,0.18003354,358499,4822,1880,7,4,44044
2025-08-26,590,54140,379,378,9,7,175,0.198637911,32937,570,178,0.0594555,1272,0.206963879,236948,3288,1313,14,19,19,21,60461,36,851,46,75,16,37191,0.047788047,623662,46814,37710,90977,841,0.010701546,1248,602,0.193569132,103938,1491,621,42,42,2604,0.080821875,297906,6254,2760,582.0,23190,0.016414032,0.0,26321,15720,6677,0.15819276,1086798,14215,6878,9199,0.08153913,1242928,17713,9541,0.104236428,2329726,31928,16331,2048,0.202431551,373823,5349,2111,9,17,55535
2025-08-25,538,53184,342,340,3,7,167,0.192174914,29113,735,170,0.060118759,1393,0.229905925,199862,3475,1429,10,10,17,22,53139,26,1503,134,162,17,36942,0.048744186,611857,46962,37421,89739,781,0.003841229,1117,647,0.211437908,91418,1603,662,26,26,2512,0.080376284,239639,5844,2650,521.0,20807,0.01653372,0.0,23990,15059,6544,0.158079088,985387,14066,6763,8705,0.081725579,1029463,16519,8997,0.104362591,2014850,30585,15557,2207,0.221519623,320393,5813,2261,1,15,54267
2025-08-24,279,16725,177,177,0,0,29,0.033799534,4734,154,33,0.019444893,294,0.048804781,37318,697,315,4,5,1,1,12590,0,512,8,19,1,13967,0.018945087,267337,18379,14397,27254,184,0.0,301,122,0.040626041,18086,344,139,0,0,788,0.025825058,99836,2183,877,273.0,9150,0.019586146,0.0,10507,2389,1443,0.035582187,203353,3334,1598,962,0.00959534,124475,2106,1067,0.017384154,327828,5440,2649,445,0.045297231,60138,1195,487,0,12,17543
2025-08-23,306,19659,188,188,0,0,41,0.047018349,4676,118,47,0.022475134,372,0.061103811,59087,878,397,7,7,0,0,19216,0,618,21,63,2,16373,0.021821909,380015,21480,16733,32427,305,0.0,440,191,0.062870309,28386,491,207,0,0,1237,0.039919966,250717,3141,1319,299.0,10729,0.017511177,0.0,12390,2931,1989,0.048162139,303164,4273,2146,960,0.009330897,126164,1997,1077,0.02078635,429328,6270,3205,604,0.06059998,92149,1487,651,0,13,20422
2025-08-22,442,47030,288,284,0,0,170,0.193181818,22286,528,178,0.052482572,1105,0.178860473,177643,2602,1141,8,10,13,14,46659,1,1598,32,63,18,33687,0.043920069,483830,41355,34231,74987,704,0.0,1002,508,0.165796345,92808,1250,529,1,1,2255,0.071796994,244862,5140,2382,432.0,17938,0.016017798,0.0,20532,12036,6168,0.14718656,997340,12648,6394,5839,0.054126961,780241,11099,6152,0.082185607,1777581,23747,12592,1783,0.176832292,292737,4380,1848,0,21,48200
2025-08-21,522,51508,353,353,3,4,171,0.193877551,28717,454,172,0.057799019,1285,0.207928803,223106,3119,1320,11,12,23,30,52622,24,1355,57,96,21,36512,0.048050641,625342,45918,37092,84924,792,0.003787879,1175,647,0.209860525,99149,1580,659,27,27,2560,0.081262102,274343,6104,2704,514.0,21103,0.016607076,0.0,24099,13600,6513,0.155097278,977403,13228,6701,7359,0.067818634,928401,14118,7678,0.092546597,1905804,27346,14132,2102,0.208160032,350972,5153,2150,5,11,52742
2025-08-20,486,49517,322,320,4,6,113,0.128117914,23356,406,118,0.056017748,1084,0.174866914,161526,2981,1120,9,9,30,36,43538,29,3604,49,97,23,36718,0.048831673,587552,45617,37345,81659,640,0.00625,1007,458,0.148797921,72031,1572,480,32,32,2242,0.072008993,230262,5703,2423,472.0,19355,0.016365115,0.0,22499,12230,5372,0.128569035,746308,11373,5632,7047,0.066068515,789300,13653,7355,0.084312266,1535608,25026,12787,1655,0.163440648,256913,4959,1718,5,10,51102
2025-08-19,650,64973,415,414,9,7,188,0.209821429,30871,539,191,0.074327486,1401,0.2256402,244576,3656,1439,8,9,16,16,68127,31,2027,78,130,21,47828,0.06460179,717026,58508,48397,107275,1116,0.008064516,1648,592,0.191647782,101642,1544,606,36,37,3388,0.109442129,460058,7941,3533,633.0,30374,0.013542618,0.0,34834,16587,8073,0.192668433,1365828,17473,8279,8808,0.08256081,1165294,17076,9089,0.11425757,2531122,34549,17083,2181,0.214919196,377089,5739,2236,8,15,66216
2025-08-18,424,49226,279,278,4,7,189,0.213800905,29035,550,195,0.058970737,1420,0.232977851,253674,3443,1459,12,15,8,8,65381,13,591,81,127,22,33211,0.046926883,673218,42542,33651,88100,868,0.004608295,1310,614,0.201840894,107857,1654,633,20,20,2700,0.091761827,329430,6112,2832,412.0,21845,0.012761286,0.0,25603,15323,7622,0.188058228,1389026,16741,7781,7916,0.078467135,1139787,16560,8119,0.110853885,2528813,33301,15679,2223,0.222879487,390566,5647,2287,7,19,50269
2025-08-17,220,16344,138,138,2,2,34,0.039215686,3978,133,38,0.020273891,284,0.046942149,41708,708,305,2,2,3,3,13581,9,528,51,71,4,14022,0.020412709,331497,19046,14321,27220,162,0.012345679,242,137,0.04565145,25772,475,149,9,9,769,0.026954083,102120,2064,836,217.0,8837,0.015577379,0.0,10200,2080,1366,0.034605933,206950,3153,1484,728,0.007605675,102077,1614,801,0.015763069,309027,4767,2271,455,0.046423834,71458,1316,492,1,18,16894
2025-08-16,221,20789,154,154,2,3,44,0.050400916,5612,215,45,0.025480806,313,0.051607585,39360,715,335,1,1,5,5,16097,4,440,9,20,4,18330,0.026403734,382282,23169,18590,31737,190,0.010526316,314,167,0.055079156,30859,435,176,7,7,809,0.027826506,168595,2096,872,220.0,13767,0.011168323,0.0,15335,2181,1484,0.037072196,232263,3456,1616,704,0.007166197,106110,1621,777,0.016141088,338373,5077,2386,523,0.052860319,75831,1365,555,2,21,21364
2025-08-15,312,37955,209,209,4,3,140,0.158013544,21329,329,145,0.045654274,1052,0.171335505,161861,2555,1095,8,9,8,9,38002,14,538,35,61,13,27560,0.039184797,565833,34675,28129,62577,564,0.007092199,836,498,0.162532637,64839,1272,510,17,17,1820,0.06138487,186319,4224,1927,305.0,17499,0.012083719,0.0,19749,9261,4854,0.118836606,692854,10165,5073,4604,0.045103206,586290,9158,4878,0.06627545,1279144,19323,9777,1690,0.168898661,248029,4156,1750,6,22,39158
2025-08-14,476,50878,312,311,5,4,161,0.180089485,28338,536,170,0.061217,1216,0.197370557,194364,2997,1260,14,14,17,20,55143,17,658,39,81,24,37011,0.052770106,702679,46185,37487,84924,659,0.007587253,1007,546,0.177734375,76563,1351,562,20,20,2612,0.088419485,303330,6136,2732,469.0,22285,0.013926706,0.0,25468,13202,6551,0.159620867,1102117,14026,6727,6822,0.065735209,900327,13387,7079,0.093233805,2002444,27413,13632,1922,0.191072671,299265,4884,1991,3,8,52057
2025-08-13,417,44696,281,278,5,5,168,0.18729097,23119,586,173,0.05439468,1125,0.180926343,156053,2977,1161,21,24,18,19,41525,27,847,27,66,9,31984,0.046371231,487795,39554,32429,73037,500,0.01,768,481,0.156677524,61442,1407,498,30,31,1923,0.065182022,193313,4496,2053,406.0,20243,0.013734787,0.0,22987,11585,5477,0.132917536,841166,11628,5669,6303,0.060461592,727681,12020,6578,0.081494977,1568847,23648,12061,1774,0.175227183,240614,4970,1832,5,2,45815
